0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
419142.0,19.505,36.8225,23.445,31.395000000000003,29.99,30.71,19.905,9.2,5.135,0.75,5.02,25.03,16.384999999999998,23.215,15.455,18.165,17.3875,19.65,12.3475,10.56,6.74,4.385,114.78,143.92,138.2425,126.13,127.365,114.4225,111.5925,0.0,108.2975,90.0,50.0,129.55,83.33,123.21000000000001,84.0,116.41,125.41,0.0,98.0875,124.13,115.935,80.7
419143.0,18.810000000000002,11.02,17.5775,24.27,16.62,14.69,34.0325,13.22,5.905,3.64,0.0,13.475,24.2975,26.6025,23.487499999999997,17.86,24.265,5.38,16.095,9.295,11.442499999999999,8.585,132.06,44.44,157.365,137.2725,100.56,113.19,120.66749999999999,111.375,0.0,113.46000000000001,0.0,108.285,133.18,119.55,136.38,119.60749999999999,118.69,68.61749999999999,149.79,154.20499999999998,104.725,0.0
419144.0,20.66,25.9375,25.54,18.295,23.47,27.1,21.37,8.125,10.825,13.125,5.08,24.455,19.4525,22.932499999999997,17.965,26.485,22.0,10.3325,20.525,11.445,2.96,9.165,0.0,142.84,136.21,88.23,119.75999999999999,0.0,0.0,136.36,126.72,106.69999999999999,86.50999999999999,142.9725,145.38,119.02,127.01,139.6425,140.4025,99.9375,0.0,107.89,0.0,126.91499999999999
419145.0,29.637499999999996,28.4075,26.075,21.235,24.525,39.3375,25.792499999999997,6.235,10.93,5.6,3.7800000000000002,20.067500000000003,18.26,12.595,27.8375,32.58,19.385,20.677500000000002,5.27,4.13,6.42,2.0,129.89249999999998,119.35,147.61,128.96,122.05,137.875,126.275,98.36749999999999,92.59,0.0,84.265,141.66,126.045,104.91,136.91,169.34,0.0,127.17750000000001,96.9875,166.66,154.075,42.855000000000004
419146.0,12.0375,24.2975,26.6025,23.487499999999997,17.86,22.825,22.925,5.38,8.585,12.68,0.0,25.03,16.384999999999998,15.455,23.215,28.925,19.65,17.3875,10.56,12.3475,6.2925,4.385,58.97,133.18,119.55,136.38,119.60749999999999,0.0,110.595,68.61749999999999,0.0,142.25,139.64999999999998,129.55,83.33,84.0,123.21000000000001,126.11249999999998,0.0,125.41,124.13,98.0875,130.0,80.7
419147.0,18.26,20.067500000000003,12.595,27.8375,32.58,14.9225,14.105,5.27,4.13,6.42,2.0,19.505,36.8225,23.445,31.395000000000003,29.99,30.71,19.905,5.02,9.2,5.135,0.75,126.045,141.66,104.91,136.91,169.34,122.78,110.35499999999999,96.9875,166.66,154.075,42.855000000000004,114.78,143.92,138.2425,126.13,127.365,114.4225,111.5925,50.0,0.0,108.2975,90.0
419148.0,16.81,28.4075,26.075,21.235,24.525,25.792499999999997,39.3375,10.93,6.235,5.6,3.7800000000000002,20.66,25.9375,25.54,18.295,23.47,21.37,27.1,8.125,13.125,5.74,5.08,0.0,119.35,147.61,128.96,122.05,126.275,137.875,92.59,98.36749999999999,0.0,84.265,0.0,142.84,136.21,88.23,119.75999999999999,0.0,0.0,136.36,106.69999999999999,79.9,86.50999999999999
419149.0,24.455,19.4525,22.932499999999997,17.965,26.485,11.445,22.92,20.525,10.3325,2.96,5.025,24.2975,17.86,26.6025,23.487499999999997,12.0375,9.295,22.925,22.825,5.38,8.585,0.0,142.9725,145.38,119.02,127.01,139.6425,107.89,0.0,0.0,99.9375,0.0,71.79,133.18,119.60749999999999,119.55,136.38,58.97,154.20499999999998,110.595,0.0,68.61749999999999,0.0,139.64999999999998
419150.0,18.810000000000002,11.02,16.62,24.27,14.69,34.0325,17.5775,13.22,0.0,5.905,3.64,19.4425,16.384999999999998,15.455,23.215,28.925,17.3875,19.65,9.075,10.56,4.385,6.2925,132.06,44.44,100.56,137.2725,113.19,120.66749999999999,157.365,111.375,0.0,0.0,113.46000000000001,129.15,83.33,84.0,123.21000000000001,126.11249999999998,125.41,0.0,110.405,124.13,80.7,130.0
419151.0,17.947499999999998,20.067500000000003,12.595,27.8375,18.26,32.58,6.42,14.105,5.27,4.13,2.0,29.637499999999996,28.4075,26.075,21.235,24.525,39.3375,25.792499999999997,10.93,3.7800000000000002,5.6,5.625,125.78,141.66,104.91,136.91,126.045,169.34,154.075,110.35499999999999,96.9875,166.66,42.855000000000004,129.89249999999998,119.35,147.61,128.96,122.05,137.875,126.275,92.59,84.265,0.0,110.655
419152.0,17.455,16.384999999999998,23.215,15.455,28.925,17.3875,18.165,10.56,13.585,6.2925,4.465,24.455,19.4525,22.932499999999997,26.485,26.427500000000002,17.965,14.98,2.96,9.165,5.025,0.165,98.19,83.33,123.21000000000001,84.0,126.11249999999998,125.41,116.41,124.13,107.77499999999999,130.0,92.59,142.9725,145.38,119.02,139.6425,135.16,127.01,125.295,0.0,126.91499999999999,71.79,13.635
419153.0,19.505,36.8225,23.445,16.905,31.395000000000003,30.71,18.1525,19.905,9.2,2.08,5.135,20.66,25.9375,25.54,18.295,21.439999999999998,23.47,21.37,15.135,8.125,10.825,13.125,114.78,143.92,138.2425,135.3,126.13,114.4225,142.28,111.5925,0.0,20.0,108.2975,0.0,142.84,136.21,88.23,121.34,119.75999999999999,0.0,0.0,136.36,126.72,106.69999999999999
419154.0,18.810000000000002,11.02,15.23,24.27,14.69,17.5775,34.0325,13.22,0.0,5.905,3.64,29.637499999999996,28.4075,29.155,21.235,39.3375,24.525,26.075,10.93,5.73,5.6,3.7800000000000002,132.06,44.44,114.0,137.2725,113.19,157.365,120.66749999999999,111.375,0.0,0.0,113.46000000000001,129.89249999999998,119.35,141.51,128.96,137.875,122.05,147.61,92.59,132.495,0.0,84.265
419155.0,19.505,36.8225,31.395000000000003,23.445,29.99,30.71,18.1525,19.905,4.685,5.135,9.2,19.4525,24.455,23.98,22.932499999999997,26.485,22.92,17.965,2.96,5.025,6.4,3.6275,114.78,143.92,126.13,138.2425,127.365,114.4225,142.28,111.5925,112.065,108.2975,0.0,145.38,142.9725,120.54,119.02,139.6425,0.0,127.01,0.0,71.79,91.785,96.715
419156.0,24.2975,19.9925,26.6025,23.487499999999997,17.86,22.925,9.295,22.825,5.38,2.555,5.135,20.067500000000003,18.26,12.595,27.8375,32.58,20.677500000000002,14.105,5.27,4.13,6.42,4.2,133.18,111.92,119.55,136.38,119.60749999999999,110.595,154.20499999999998,0.0,68.61749999999999,0.0,109.545,141.66,126.045,104.91,136.91,169.34,127.17750000000001,110.35499999999999,96.9875,166.66,154.075,0.0
419157.0,29.637499999999996,28.4075,29.155,26.075,21.235,24.525,39.3375,3.7800000000000002,10.93,5.73,5.6,12.3475,16.384999999999998,15.455,17.3875,28.925,15.54,23.215,13.765,10.56,6.2925,4.465,129.89249999999998,119.35,141.51,147.61,128.96,122.05,137.875,84.265,92.59,132.495,0.0,98.0875,83.33,84.0,125.41,126.11249999999998,143.445,123.21000000000001,124.51500000000001,124.13,130.0,92.59
419158.0,20.66,25.54,25.9375,27.1,18.295,23.47,15.135,4.58,5.945,13.125,5.4625,24.27,11.02,17.5775,28.520000000000003,34.0325,13.22,20.98,16.62,5.905,3.64,0.0,0.0,136.21,142.84,0.0,88.23,119.75999999999999,0.0,100.35000000000001,0.0,106.69999999999999,100.0,137.2725,44.44,157.365,144.3475,120.66749999999999,111.375,109.66499999999999,100.56,0.0,113.46000000000001,0.0
419159.0,24.2975,19.9925,26.6025,23.487499999999997,17.86,22.925,9.295,8.585,5.38,10.52,9.0,19.505,36.8225,23.445,30.71,31.395000000000003,18.1525,33.9325,19.905,9.2,5.135,0.75,133.18,111.92,119.55,136.38,119.60749999999999,110.595,154.20499999999998,0.0,68.61749999999999,84.88,165.78,114.78,143.92,138.2425,114.4225,126.13,142.28,126.87,111.5925,0.0,108.2975,90.0
419160.0,24.455,19.4525,23.98,22.932499999999997,22.92,17.965,26.485,2.96,5.025,6.4,3.6275,20.067500000000003,18.26,12.595,27.8375,32.58,20.677500000000002,14.105,20.6475,4.2,4.13,2.0,142.9725,145.38,120.54,119.02,0.0,127.01,139.6425,0.0,71.79,91.785,96.715,141.66,126.045,104.91,136.91,169.34,127.17750000000001,110.35499999999999,80.48,0.0,166.66,42.855000000000004
419161.0,20.66,25.54,21.439999999999998,18.295,23.47,27.1,21.37,4.58,5.945,13.125,5.4625,13.765,25.03,23.215,28.925,19.65,18.165,15.455,14.3225,12.3475,13.585,4.465,0.0,136.21,121.34,88.23,119.75999999999999,0.0,0.0,100.35000000000001,0.0,106.69999999999999,100.0,124.51500000000001,129.55,123.21000000000001,126.11249999999998,0.0,116.41,84.0,126.655,98.0875,107.77499999999999,92.59
419162.0,28.4075,26.075,29.155,21.235,24.525,39.3375,29.637499999999996,6.235,10.93,3.7800000000000002,5.6,25.03,16.384999999999998,15.54,15.455,28.925,23.215,17.3875,10.56,6.2925,4.465,4.385,119.35,147.61,141.51,128.96,122.05,137.875,129.89249999999998,98.36749999999999,92.59,84.265,0.0,129.55,83.33,143.445,84.0,126.11249999999998,123.21000000000001,125.41,124.13,130.0,92.59,80.7
419163.0,19.505,36.8225,23.445,30.71,31.395000000000003,18.1525,16.905,19.905,9.2,5.135,2.08,20.067500000000003,17.947499999999998,12.595,27.8375,32.58,18.26,14.105,6.42,2.0,5.27,4.13,114.78,143.92,138.2425,114.4225,126.13,142.28,135.3,111.5925,0.0,108.2975,20.0,141.66,125.78,104.91,136.91,169.34,126.045,110.35499999999999,154.075,42.855000000000004,96.9875,166.66
419164.0,28.4075,26.075,29.155,21.235,39.3375,25.792499999999997,13.82,6.235,5.6,4.08,3.7800000000000002,20.067500000000003,18.26,13.73,27.8375,32.58,14.9225,19.385,6.42,4.2,2.0,4.13,119.35,147.61,141.51,128.96,137.875,126.275,0.0,98.36749999999999,0.0,0.0,84.265,141.66,126.045,112.755,136.91,169.34,122.78,0.0,154.075,0.0,42.855000000000004,166.66
419165.0,19.505,36.8225,23.445,30.71,31.395000000000003,18.1525,16.905,19.905,9.2,5.135,2.08,25.03,16.384999999999998,15.54,10.56,15.455,23.215,28.925,17.3875,6.2925,4.385,4.465,114.78,143.92,138.2425,114.4225,126.13,142.28,135.3,111.5925,0.0,108.2975,20.0,129.55,83.33,143.445,124.13,84.0,123.21000000000001,126.11249999999998,125.41,130.0,80.7,92.59
501198.0,16.905,19.505,23.445,31.395000000000003,18.1525,19.072499999999998,30.71,19.905,9.2,7.6425,5.7125,13.475,28.4075,17.5775,18.295,24.14,22.932499999999997,15.135,20.525,10.825,4.685,0.165,135.3,114.78,138.2425,126.13,142.28,119.66,114.4225,111.5925,0.0,145.3475,122.9375,108.285,119.35,157.365,88.23,134.0275,119.02,0.0,0.0,126.72,112.065,13.635
501199.0,25.03,23.275,26.6025,15.92,28.925,11.545,21.835,3.7800000000000002,2.96,5.74,4.13,15.23,26.075,15.1475,24.525,13.22,15.115,2.55,16.6575,5.905,3.64,14.3225,129.55,120.73499999999999,119.55,124.14000000000001,126.11249999999998,124.44,0.0,84.265,0.0,79.9,166.66,114.0,147.61,122.9525,122.05,111.375,126.27000000000001,75.735,139.82,0.0,113.46000000000001,126.655
501200.0,25.54,17.27,24.2975,23.8825,13.4875,15.01,16.275,2.08,10.93,5.27,11.442499999999999,24.355,23.98,39.3375,26.427500000000002,23.215,9.575,27.1,6.2925,11.445,6.4,6.47,136.21,0.0,133.18,127.08,114.565,137.46,118.65,20.0,92.59,96.9875,104.725,151.07999999999998,120.54,137.875,135.16,123.21000000000001,146.925,0.0,130.0,107.89,91.785,138.945
501201.0,24.455,19.4525,20.42,28.520000000000003,11.02,19.385,17.86,19.02,6.0275,3.6275,13.125,15.435,16.384999999999998,15.455,27.8375,17.3875,18.2725,19.65,10.56,13.585,2.1,4.385,142.9725,145.38,110.94,144.3475,44.44,0.0,119.60749999999999,146.6525,122.34,96.715,106.69999999999999,121.44,83.33,84.0,136.91,125.41,118.41,0.0,124.13,107.77499999999999,0.0,80.7
501202.0,25.635,20.442500000000003,22.92,21.235,23.487499999999997,18.26,4.2,5.945,8.28,20.535,8.45,20.067500000000003,19.9925,9.25,26.485,15.54,14.68,12.3475,10.76,6.235,8.9,4.1,127.53,138.645,0.0,128.96,136.38,126.045,0.0,0.0,121.51500000000001,125.16499999999999,0.0,141.66,111.92,115.62,139.6425,143.445,119.28,98.0875,137.23499999999999,98.36749999999999,136.92000000000002,114.58500000000001
501203.0,28.4075,13.475,22.932499999999997,18.295,17.5775,24.14,32.7175,10.825,20.525,4.685,4.58,25.03,23.275,15.92,26.6025,28.925,11.545,21.835,3.7800000000000002,2.96,5.74,4.13,119.35,108.285,119.02,88.23,157.365,134.0275,131.0,126.72,0.0,112.065,100.35000000000001,129.55,120.73499999999999,124.14000000000001,119.55,126.11249999999998,124.44,0.0,84.265,0.0,79.9,166.66
501204.0,15.23,26.075,15.1475,15.115,20.305,24.525,13.22,5.905,2.55,3.64,2.9025,24.455,19.4525,28.520000000000003,20.42,11.02,19.385,17.86,19.02,6.0275,7.83,13.125,114.0,147.61,122.9525,126.27000000000001,113.29,122.05,111.375,0.0,75.735,113.46000000000001,82.7525,142.9725,145.38,144.3475,110.94,44.44,0.0,119.60749999999999,146.6525,122.34,120.44999999999999,106.69999999999999
501205.0,24.355,23.98,39.3375,26.427500000000002,9.575,23.215,27.1,6.2925,11.445,6.4,6.47,15.435,16.384999999999998,15.455,27.8375,17.3875,18.2725,19.65,10.56,13.585,2.1,4.385,151.07999999999998,120.54,137.875,135.16,146.925,123.21000000000001,0.0,130.0,107.89,91.785,138.945,121.44,83.33,84.0,136.91,125.41,118.41,0.0,124.13,107.77499999999999,0.0,80.7
501206.0,9.25,20.067500000000003,19.9925,14.68,15.54,26.485,12.3475,6.235,6.42,10.76,4.1,16.905,19.505,23.445,30.71,31.395000000000003,19.072499999999998,18.1525,19.905,9.2,7.6425,5.7125,115.62,141.66,111.92,119.28,143.445,139.6425,98.0875,98.36749999999999,154.075,137.23499999999999,114.58500000000001,135.3,114.78,138.2425,114.4225,126.13,119.66,142.28,111.5925,0.0,145.3475,122.9375
501207.0,20.442500000000003,25.635,22.92,23.487499999999997,21.235,18.26,20.535,4.2,5.945,8.28,8.45,25.54,17.27,16.275,24.2975,23.8825,13.4875,15.01,10.93,11.442499999999999,5.27,2.08,138.645,127.53,0.0,136.38,128.96,126.045,125.16499999999999,0.0,0.0,121.51500000000001,0.0,136.21,0.0,118.65,133.18,127.08,114.565,137.46,92.59,104.725,96.9875,20.0
501208.0,10.52,25.03,26.6025,15.92,28.925,11.545,21.835,2.96,3.7800000000000002,5.74,9.58,24.355,23.98,6.2925,39.3375,26.427500000000002,23.215,27.1,13.77,11.445,4.75,4.115,84.88,129.55,119.55,124.14000000000001,126.11249999999998,124.44,0.0,0.0,84.265,79.9,193.14,151.07999999999998,120.54,130.0,137.875,135.16,123.21000000000001,0.0,117.94,107.89,135.70499999999998,98.46000000000001
501209.0,15.23,26.075,15.115,24.27,24.525,15.1475,13.22,5.905,2.55,3.64,4.08,13.475,28.4075,22.932499999999997,18.295,17.5775,24.14,20.64,10.825,20.525,12.68,4.685,114.0,147.61,126.27000000000001,137.2725,122.05,122.9525,111.375,0.0,75.735,113.46000000000001,0.0,108.285,119.35,119.02,88.23,157.365,134.0275,125.13999999999999,126.72,0.0,142.25,112.065
501210.0,15.435,16.384999999999998,15.455,17.3875,27.8375,32.58,19.65,10.56,13.585,2.1,4.385,25.54,24.2975,13.4875,23.8825,22.0,16.275,17.4575,15.01,10.93,5.27,8.585,121.44,83.33,84.0,125.41,136.91,169.34,0.0,124.13,107.77499999999999,0.0,80.7,136.21,133.18,114.565,127.08,140.4025,118.65,159.2225,137.46,92.59,96.9875,0.0
501211.0,29.99,19.505,23.445,31.395000000000003,18.1525,30.71,16.905,19.905,9.2,7.6425,5.7125,24.355,23.98,9.575,39.3375,26.427500000000002,23.215,27.1,13.77,11.445,4.75,6.2925,127.365,114.78,138.2425,126.13,142.28,114.4225,135.3,111.5925,0.0,145.3475,122.9375,151.07999999999998,120.54,146.925,137.875,135.16,123.21000000000001,0.0,117.94,107.89,135.70499999999998,130.0
501212.0,10.52,25.03,26.6025,28.925,15.92,11.545,9.58,21.835,2.96,3.7800000000000002,5.74,20.067500000000003,9.25,15.54,26.485,19.9925,14.68,12.3475,6.235,6.42,5.38,5.135,84.88,129.55,119.55,126.11249999999998,124.14000000000001,124.44,193.14,0.0,0.0,84.265,79.9,141.66,115.62,143.445,139.6425,111.92,119.28,98.0875,98.36749999999999,154.075,68.61749999999999,109.545
501213.0,20.442500000000003,25.635,22.92,23.487499999999997,21.235,18.26,20.535,14.69,4.2,8.28,8.45,24.455,19.4525,17.86,11.02,18.23,19.385,28.520000000000003,16.8325,7.83,13.125,3.6275,138.645,127.53,0.0,136.38,128.96,126.045,125.16499999999999,113.19,0.0,121.51500000000001,0.0,142.9725,145.38,119.60749999999999,44.44,121.8575,0.0,144.3475,118.22,120.44999999999999,106.69999999999999,96.715
501214.0,28.4075,13.475,22.932499999999997,18.295,17.5775,24.14,20.64,10.825,20.525,12.68,4.685,24.27,15.23,16.62,13.22,15.115,24.525,20.305,5.905,2.55,2.9025,3.64,119.35,108.285,119.02,88.23,157.365,134.0275,125.13999999999999,126.72,0.0,142.25,112.065,137.2725,114.0,100.56,111.375,126.27000000000001,122.05,113.29,0.0,75.735,82.7525,113.46000000000001
501215.0,25.54,24.2975,16.275,23.8825,13.4875,22.0,17.4575,15.01,10.93,5.27,8.585,29.99,19.505,23.445,30.71,31.395000000000003,18.1525,16.905,19.905,9.2,7.6425,5.135,136.21,133.18,118.65,127.08,114.565,140.4025,159.2225,137.46,92.59,96.9875,0.0,127.365,114.78,138.2425,114.4225,126.13,142.28,135.3,111.5925,0.0,145.3475,108.2975
501216.0,24.455,19.4525,11.02,28.520000000000003,19.385,17.86,16.8325,19.84,6.0275,7.83,13.125,10.52,25.03,26.6025,25.792499999999997,11.545,15.92,21.835,2.96,3.7800000000000002,4.13,2.0,142.9725,145.38,44.44,144.3475,0.0,119.60749999999999,118.22,118.47,122.34,120.44999999999999,106.69999999999999,84.88,129.55,119.55,126.275,124.44,124.14000000000001,0.0,0.0,84.265,166.66,42.855000000000004
501218.0,18.2725,16.384999999999998,15.455,27.8375,32.58,17.3875,19.65,6.74,13.585,2.1,4.385,20.442500000000003,13.48,22.92,21.235,23.487499999999997,18.26,5.945,20.535,4.2,8.28,8.45,118.41,83.33,84.0,136.91,169.34,125.41,0.0,115.935,107.77499999999999,0.0,80.7,138.645,106.975,0.0,128.96,136.38,126.045,0.0,125.16499999999999,0.0,121.51500000000001,0.0
501219.0,13.475,28.4075,22.932499999999997,18.295,24.14,20.64,17.5775,20.525,12.68,10.825,4.685,25.54,24.2975,16.275,23.8825,13.4875,22.0,15.01,10.93,8.585,5.27,2.08,108.285,119.35,119.02,88.23,134.0275,125.13999999999999,157.365,0.0,142.25,126.72,112.065,136.21,133.18,118.65,127.08,114.565,140.4025,137.46,92.59,0.0,96.9875,20.0
501220.0,20.067500000000003,9.25,19.9925,26.485,15.54,12.3475,14.68,5.38,6.42,6.235,4.1,18.085,26.075,24.27,14.3225,24.525,15.115,13.22,12.77,5.905,2.9025,3.64,141.66,115.62,111.92,139.6425,143.445,98.0875,119.28,68.61749999999999,154.075,98.36749999999999,114.58500000000001,0.0,147.61,137.2725,126.655,122.05,126.27000000000001,111.375,101.46000000000001,0.0,82.7525,113.46000000000001
501221.0,19.65,16.384999999999998,15.455,27.8375,32.58,17.3875,18.2725,10.56,6.74,2.1,4.385,29.99,19.505,23.445,30.71,31.395000000000003,16.905,18.1525,19.905,9.12,5.7125,5.135,0.0,83.33,84.0,136.91,169.34,125.41,118.41,124.13,115.935,0.0,80.7,127.365,114.78,138.2425,114.4225,126.13,135.3,142.28,111.5925,130.425,122.9375,108.2975
501222.0,28.4075,16.987499999999997,22.932499999999997,17.5775,24.14,18.295,20.64,20.525,10.825,4.58,4.685,23.98,25.9375,39.3375,26.427500000000002,23.215,27.1,6.2925,9.575,11.445,4.115,12.42,119.35,114.52,119.02,157.365,134.0275,88.23,125.13999999999999,0.0,126.72,100.35000000000001,112.065,120.54,142.84,137.875,135.16,123.21000000000001,0.0,130.0,146.925,107.89,98.46000000000001,99.285
501223.0,24.455,19.4525,19.84,19.385,28.520000000000003,11.02,17.86,16.8325,8.125,6.0275,6.19,20.067500000000003,9.25,19.9925,26.485,21.439999999999998,15.54,14.68,6.42,5.38,6.235,2.555,142.9725,145.38,118.47,0.0,144.3475,44.44,119.60749999999999,118.22,136.36,122.34,125.28,141.66,115.62,111.92,139.6425,121.34,143.445,119.28,154.075,68.61749999999999,98.36749999999999,0.0
501224.0,10.52,25.03,26.6025,25.792499999999997,15.92,11.545,21.835,2.96,3.7800000000000002,5.74,4.13,15.435,16.384999999999998,15.455,17.3875,27.8375,32.58,19.65,10.56,6.74,2.1,4.385,84.88,129.55,119.55,126.275,124.14000000000001,124.44,0.0,0.0,84.265,79.9,166.66,121.44,83.33,84.0,125.41,136.91,169.34,0.0,124.13,115.935,0.0,80.7
501225.0,24.27,26.075,15.1475,24.525,15.115,20.305,2.55,12.77,5.905,14.3225,3.64,24.2975,17.27,16.275,23.8825,13.4875,15.01,17.4575,22.0,10.93,2.08,5.27,137.2725,147.61,122.9525,122.05,126.27000000000001,113.29,75.735,101.46000000000001,0.0,126.655,113.46000000000001,133.18,0.0,118.65,127.08,114.565,137.46,159.2225,140.4025,92.59,20.0,96.9875
501226.0,19.505,29.99,23.445,31.395000000000003,18.1525,30.71,16.905,19.905,5.135,9.2,5.7125,20.442500000000003,18.26,29.637499999999996,21.235,23.487499999999997,22.92,11.5775,4.2,9.0925,5.945,8.45,114.78,127.365,138.2425,126.13,142.28,114.4225,135.3,111.5925,108.2975,0.0,122.9375,138.645,126.045,129.89249999999998,128.96,136.38,0.0,100.67,0.0,128.26,0.0,0.0
501227.0,24.455,19.4525,16.8325,18.23,19.385,11.02,17.86,19.84,6.0275,13.125,3.6275,25.9375,23.98,39.3375,26.427500000000002,23.215,27.1,11.445,6.47,12.42,6.2925,4.115,142.9725,145.38,118.22,121.8575,0.0,44.44,119.60749999999999,118.47,122.34,106.69999999999999,96.715,142.84,120.54,137.875,135.16,123.21000000000001,0.0,107.89,138.945,99.285,130.0,98.46000000000001
501228.0,20.442500000000003,18.26,29.637499999999996,22.92,23.487499999999997,21.235,20.677500000000002,9.0925,5.945,4.2,8.45,29.99,19.505,30.71,23.445,31.395000000000003,16.905,19.905,9.265,5.135,9.2,7.6425,138.645,126.045,129.89249999999998,0.0,136.38,128.96,127.17750000000001,128.26,0.0,0.0,0.0,127.365,114.78,114.4225,138.2425,126.13,135.3,111.5925,116.6725,108.2975,0.0,145.3475
501229.0,25.54,24.2975,16.275,15.01,23.8825,22.0,13.4875,17.4575,10.93,11.442499999999999,5.27,10.52,25.03,15.92,26.6025,25.792499999999997,11.545,21.835,2.96,9.58,3.7800000000000002,5.74,136.21,133.18,118.65,137.46,127.08,140.4025,114.565,159.2225,92.59,104.725,96.9875,84.88,129.55,124.14000000000001,119.55,126.275,124.44,0.0,0.0,193.14,84.265,79.9
501230.0,24.455,19.4525,16.8325,17.86,12.7625,19.385,11.02,19.84,8.125,6.0275,3.6275,28.4075,19.25,22.932499999999997,18.295,17.5775,24.14,32.7175,12.68,4.685,10.825,4.58,142.9725,145.38,118.22,119.60749999999999,113.565,0.0,44.44,118.47,136.36,122.34,96.715,119.35,110.23499999999999,119.02,88.23,157.365,134.0275,131.0,142.25,112.065,126.72,100.35000000000001
501231.0,24.27,26.075,15.1475,24.525,15.115,20.305,2.55,12.77,5.905,14.3225,3.64,15.435,16.384999999999998,15.455,27.8375,32.58,17.3875,19.65,10.56,4.385,13.585,2.1,137.2725,147.61,122.9525,122.05,126.27000000000001,113.29,75.735,101.46000000000001,0.0,126.655,113.46000000000001,121.44,83.33,84.0,136.91,169.34,125.41,0.0,124.13,80.7,107.77499999999999,0.0
501232.0,25.9375,23.98,39.3375,26.427500000000002,23.215,18.84,6.47,6.2925,11.445,4.115,12.42,20.442500000000003,13.48,29.637499999999996,23.487499999999997,21.235,22.92,20.27,4.2,9.0925,8.45,0.0,142.84,120.54,137.875,135.16,123.21000000000001,0.0,138.945,130.0,107.89,98.46000000000001,99.285,138.645,106.975,129.89249999999998,136.38,128.96,0.0,128.52,0.0,128.26,0.0,0.0
501233.0,25.54,36.162499999999994,16.275,24.2975,23.8825,13.4875,13.82,10.93,8.585,11.442499999999999,5.27,24.455,19.4525,11.02,19.385,19.84,12.7625,17.86,19.02,6.0275,8.125,3.6275,136.21,127.67,118.65,133.18,127.08,114.565,0.0,92.59,0.0,104.725,96.9875,142.9725,145.38,44.44,0.0,118.47,113.565,119.60749999999999,146.6525,122.34,136.36,96.715
501234.0,28.4075,24.14,22.932499999999997,18.295,19.25,17.5775,20.525,32.7175,10.825,4.685,12.68,20.067500000000003,9.25,19.9925,26.485,15.54,21.439999999999998,16.095,6.235,5.38,4.1,6.42,119.35,134.0275,119.02,88.23,110.23499999999999,157.365,0.0,131.0,126.72,112.065,142.25,141.66,115.62,111.92,139.6425,143.445,121.34,149.79,98.36749999999999,68.61749999999999,114.58500000000001,154.075
501235.0,24.27,26.075,15.1475,15.115,24.525,20.305,2.55,5.905,14.3225,12.77,3.64,20.442500000000003,29.637499999999996,21.235,23.487499999999997,20.27,22.92,11.5775,4.2,5.945,9.0925,8.45,137.2725,147.61,122.9525,126.27000000000001,122.05,113.29,75.735,0.0,126.655,101.46000000000001,113.46000000000001,138.645,129.89249999999998,128.96,136.38,128.52,0.0,100.67,0.0,0.0,128.26,0.0
501236.0,19.505,29.99,23.445,31.395000000000003,18.1525,30.71,16.905,19.905,5.135,9.2,5.7125,10.52,25.03,15.92,26.6025,25.792499999999997,28.925,11.545,2.96,5.74,4.13,2.0,114.78,127.365,138.2425,126.13,142.28,114.4225,135.3,111.5925,108.2975,0.0,122.9375,84.88,129.55,124.14000000000001,119.55,126.275,126.11249999999998,124.44,0.0,79.9,166.66,42.855000000000004
501237.0,15.435,16.384999999999998,15.455,17.3875,27.8375,32.58,12.595,10.56,4.2,4.385,6.74,9.25,20.067500000000003,19.9925,21.439999999999998,26.485,15.54,16.095,5.38,6.42,6.235,4.1,121.44,83.33,84.0,125.41,136.91,169.34,104.91,124.13,0.0,80.7,115.935,115.62,141.66,111.92,121.34,139.6425,143.445,149.79,68.61749999999999,154.075,98.36749999999999,114.58500000000001
501238.0,24.455,19.4525,11.02,19.84,19.385,12.7625,17.86,19.02,6.0275,8.125,3.6275,36.162499999999994,25.54,16.275,24.2975,23.8825,13.4875,15.01,10.93,5.27,11.442499999999999,2.88,142.9725,145.38,44.44,118.47,0.0,113.565,119.60749999999999,146.6525,122.34,136.36,96.715,127.67,136.21,118.65,133.18,127.08,114.565,137.46,92.59,96.9875,104.725,82.11
501239.0,10.52,25.03,26.6025,25.792499999999997,11.545,21.835,15.92,2.96,4.13,5.74,3.7800000000000002,24.14,28.4075,22.932499999999997,17.5775,18.295,16.0925,20.525,10.825,4.685,12.68,4.58,84.88,129.55,119.55,126.275,124.44,0.0,124.14000000000001,0.0,166.66,79.9,84.265,134.0275,119.35,119.02,157.365,88.23,97.45,0.0,126.72,112.065,142.25,100.35000000000001
501240.0,29.99,19.505,23.445,18.1525,31.395000000000003,30.71,16.905,19.905,5.135,9.2,5.7125,24.27,26.075,15.115,15.1475,24.525,20.305,14.3225,12.77,5.905,4.08,3.64,127.365,114.78,138.2425,142.28,126.13,114.4225,135.3,111.5925,108.2975,0.0,122.9375,137.2725,147.61,126.27000000000001,122.9525,122.05,113.29,126.655,101.46000000000001,0.0,0.0,113.46000000000001
